Quadrat,Tag,Species,DBH,local_x,local_y,Code,ScientificName,CommonName,Family,Type,ln,wd,Flagged,Flagged_Equation,stake_x,stake_y,global_x,global_y,AverageE,AverageN,POINT_X,POINT_Y,Land_use,AREASYMBOL,SPATIALVER,MUSYM,MUKEY
902,1467,FRANIG,25.9,8.028,11.647,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,188.028,51.647,721369.9102,4845919.722,721381.0745,4845911.034,Managed Forest,NH009,9,331C,281094
902,1467,FRANIG,25.9,8.028,11.647,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,188.028,51.647,721369.9102,4845919.722,721381.0745,4845911.034,Managed Forest,NH009,9,331C,281094
902,1468,ACERUB,21.8,5.426,13.418,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,185.426,53.418,721371.6812,4845922.324,721382.5432,4845913.864,Managed Forest,NH009,9,331C,281094
902,1468,ACERUB,21.8,5.426,13.418,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,185.426,53.418,721371.6812,4845922.324,721382.5432,4845913.864,Managed Forest,NH009,9,331C,281094
902,1469,TSUCAN,6.5,5.554,11.936,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,185.554,51.936,721370.1992,4845922.196,721381.0794,4845913.608,Managed Forest,NH009,9,331C,281094
902,1469,TSUCAN,6.5,5.554,11.936,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,185.554,51.936,721370.1992,4845922.196,721381.0794,4845913.608,Managed Forest,NH009,9,331C,281094
902,1470,TSUCAN,14.1,4.847,12.677,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,184.847,52.677,721370.9402,4845922.903,721381.7376,4845914.399,Managed Forest,NH009,9,331C,281094
902,1471,TSUCAN,6.1,1.699,11.486,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,181.699,51.486,721369.7492,4845926.051,721380.1888,4845917.544,Managed Forest,NH009,9,331C,281094
902,1471,TSUCAN,6.1,1.699,11.486,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,181.699,51.486,721369.7492,4845926.051,721380.1888,4845917.544,Managed Forest,NH009,9,331C,281094
902,1472,TSUCAN,13.4,13.554,15.181,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,193.554,55.181,721373.4442,4845914.196,721385.2331,4845905.634,Managed Forest,NH009,9,331C,281094
902,1473,TSUCAN,9.2,11.112,19.819,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,191.112,59.819,721378.0822,4845916.638,721389.5803,4845908.54,Managed Forest,NH009,9,331C,281094
902,1474,TSUCAN,12.8,13.297,17.242,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,193.297,57.242,721375.5052,4845914.453,721387.2598,4845906.071,Managed Forest,NH009,9,331C,281094
902,1475,TSUCAN,12.3,18.084,19.915,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,198.084,59.915,721378.1782,4845909.666,721390.4748,4845901.361,Managed Forest,NH009,9,331C,281094
902,1476,TSUCAN,19.3,18.309,17.693,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,198.309,57.693,721375.9562,4845909.441,721388.2839,4845900.943,Managed Forest,NH009,9,331C,281094
902,1477,TSUCAN,16.4,16.349,15.857,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,196.349,55.857,721374.1202,4845911.401,721386.2277,4845902.809,Managed Forest,NH009,9,331C,281094
902,1478,TSUCAN,10.3,18.341,12.315,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,198.341,52.315,721370.5782,4845909.409,721382.9224,4845900.459,Managed Forest,NH009,9,331C,281094
902,1479,ACESAC,27.2,19.048,11.767,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,199.048,51.767,721370.0302,4845908.702,721382.4567,4845899.684,Managed Forest,NH009,9,331C,281094
902,1480,ACESAC,44.5,17.506,12.025,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,197.506,52.025,721370.2882,4845910.244,721382.5374,4845901.295,Managed Forest,NH009,9,331C,281094
902,1481,TSUCAN,8.5,16.06,13.056,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,196.06,53.056,721371.3192,4845911.69,721383.4003,4845902.872,Managed Forest,NH009,9,331C,281094
902,1482,TSUCAN,29,15.161,14.279,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,195.161,54.279,721372.5422,4845912.589,721384.5174,4845903.901,Managed Forest,NH009,9,331C,281094
902,1483,ACESAC,10.3,15.386,10.254,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,195.386,50.254,721368.5172,4845912.364,721380.5278,4845903.332,Managed Forest,NH009,9,331C,281094
902,1484,TSUCAN,8.2,12.719,10.382,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,192.719,50.382,721368.6452,4845915.031,721380.3499,4845906.092,Managed Forest,NH009,9,331C,281094
902,1485,TSUCAN,9.4,12.687,12.476,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,192.687,52.476,721370.7392,4845915.063,721382.4353,4845906.301,Managed Forest,NH009,9,331C,281094
902,1486,TSUCAN,26.3,12.398,11.284,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,192.398,51.284,721369.5472,4845915.352,721381.213,4845906.499,Managed Forest,NH009,9,331C,281094
902,1488,ACESAC,18.4,10.566,2.878,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,190.566,42.878,721361.1412,4845917.184,721372.6172,4845907.682,Managed Forest,NH009,9,331C,281094
902,1489,ACESAC,32.5,12.976,5.262,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,192.976,45.262,721363.5252,4845914.774,721375.2716,4845905.398,Managed Forest,NH009,9,331C,281094
902,1490,TSUCAN,13.7,12.687,4.779,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,192.687,44.779,721363.0422,4845915.063,721374.7566,4845905.655,Managed Forest,NH009,9,331C,281094
902,1491,TSUCAN,15.5,11.434,6.196,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,191.434,46.196,721364.4592,4845916.316,721376.0267,4845907.066,Managed Forest,NH009,9,331C,281094
902,1492,TSUCAN,16.6,11.691,7.677,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,191.691,47.677,721365.9402,4845916.059,721377.5336,4845906.925,Managed Forest,NH009,9,331C,281094
902,1493,TSUCAN,23.1,15.707,7.677,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,195.707,47.677,721365.9402,4845912.043,721377.9937,4845902.785,Managed Forest,NH009,9,331C,281094
902,1494,ACERUB,37.2,19.305,7.291,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,40,199.305,47.291,721365.5542,4845908.445,721378.0208,4845899.044,Managed Forest,NH009,9,331C,281094
902,1495,TSUCAN,28.9,17.185,4.457,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,197.185,44.457,721362.7202,4845910.565,721374.9507,4845900.992,Managed Forest,NH009,9,331C,281094
902,1496,TSUCAN,23.4,11.273,0.495,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,40,191.273,40.495,721358.7582,4845916.477,721370.3208,4845906.754,Managed Forest,NH009,9,331C,281094
902,01468-2,ACERUB,11.8,5.426,13.418,M,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,TRUE,FALSE,180,40,185.426,53.418,721371.6812,4845922.324,721382.5432,4845913.864,Managed Forest,NH009,9,331C,281094
903,2021,BETPAP,38.8,0.644,4.141,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,180.644,64.141,721382.4042,4845927.106,721392.6928,4845919.692,Managed Forest,NH009,9,331C,281094
903,2022,TSUCAN,9.2,2.668,6.819,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,182.668,66.819,721385.0822,4845925.082,721395.5963,4845917.831,Managed Forest,NH009,9,331C,281094
903,2023,ACERUB,32,1.877,7.721,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,181.877,67.721,721385.9842,4845925.873,721396.4055,4845918.722,Managed Forest,NH009,9,331C,281094
903,2024,TSUCAN,20.9,3.561,7.582,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,183.561,67.582,721385.8452,4845924.189,721396.4597,4845916.974,Managed Forest,NH009,9,331C,281094
903,2025,BETPAP,23.7,7.204,7.409,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,187.204,67.409,721385.6722,4845920.546,721396.7045,4845913.204,Managed Forest,NH009,9,331C,281094
903,2026,TSUCAN,31.5,6.516,9.701,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,186.516,69.701,721387.9642,4845921.234,721398.9122,4845914.106,Managed Forest,NH009,9,331C,281094
903,2027,BETPAP,27,0.846,9.596,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,180.846,69.596,721387.8592,4845926.904,721398.1579,4845919.941,Managed Forest,NH009,9,331C,281094
903,2028,BETPAP,32.6,7.238,6.055,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,187.238,66.055,721384.3182,4845920.512,721395.3576,4845913.056,Managed Forest,NH009,9,331C,281094
903,2029,TSUCAN,22.4,7.582,5.152,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,187.582,65.152,721383.4152,4845920.168,721394.4962,4845912.625,Managed Forest,NH009,9,331C,281094
903,2030,TSUCAN,2.9,7.753,3.207,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,187.753,63.207,721381.4702,4845919.997,721392.5754,4845912.286,Managed Forest,NH009,9,331C,281094
903,2031,TSUCAN,25.4,9.609,2.305,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,189.609,62.305,721380.5682,4845918.141,721391.8882,4845910.297,Managed Forest,NH009,9,331C,281094
903,2032,TSUCAN,6.9,4.901,1.471,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,184.901,61.471,721379.7342,4845922.849,721390.5168,4845915.08,Managed Forest,NH009,9,331C,281094
903,2033,TSUCAN,10.9,3.252,0.812,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,183.252,60.812,721379.0752,4845924.498,721389.6705,4845916.725,Managed Forest,NH009,9,331C,281094
903,2034,ACESAC,52,6.241,0.534,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,186.241,60.534,721378.7972,4845921.509,721389.7356,4845913.621,Managed Forest,NH009,9,331C,281094
903,2035,TSUCAN,12.2,4.626,0.534,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,184.626,60.534,721378.7972,4845923.124,721389.5506,4845915.285,Managed Forest,NH009,9,331C,281094
903,2036,TSUCAN,19.2,7.238,11.61,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,187.238,71.61,721389.8732,4845920.512,721400.8994,4845913.521,Managed Forest,NH009,9,331C,281094
903,2037,ULMRUB,6,0.021,17.27,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,180.021,77.27,721395.5332,4845927.729,721405.7191,4845921.435,Managed Forest,NH009,9,331C,281094
903,2038,TSUCAN,29.5,6.723,18.242,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,186.723,78.242,721396.5052,4845921.027,721407.4566,4845914.608,Managed Forest,NH009,9,331C,281094
903,2039,TSUCAN,24,6.173,16.714,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,186.173,76.714,721394.9772,4845921.577,721405.8692,4845915.047,Managed Forest,NH009,9,331C,281094
903,2040,BETPAP,27.8,7.41,17.305,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,187.41,77.305,721395.5682,4845920.34,721406.6005,4845913.821,Managed Forest,NH009,9,331C,281094
903,2041,ACERUB,38.4,7.307,15.812,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,187.307,75.812,721394.0752,4845920.443,721405.0993,4845913.803,Managed Forest,NH009,9,331C,281094
903,2042,TSUCAN,17.1,6.791,15.082,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,186.791,75.082,721393.3452,4845920.959,721404.3119,4845914.273,Managed Forest,NH009,9,331C,281094
903,2043,TSUCAN,2.4,6.138,15.777,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,186.138,75.777,721394.0402,4845921.612,721404.9304,4845915.005,Managed Forest,NH009,9,331C,281094
903,2044,TSUCAN,8.4,12.221,10.655,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,192.221,70.655,721388.9182,4845915.529,721400.5175,4845908.305,Managed Forest,NH009,9,331C,281094
903,2045,TSUCAN,37.5,18.406,11.037,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,198.406,71.037,721389.3002,4845909.344,721401.6072,4845901.961,Managed Forest,NH009,9,331C,281094
903,2046,TSUCAN,30.6,18.784,10.725,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,198.784,70.725,721388.9882,4845908.966,721401.3392,4845901.545,Managed Forest,NH009,9,331C,281094
903,2047,TSUCAN,30.7,11.705,11.836,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,191.705,71.836,721390.0992,4845916.045,721401.6366,4845908.936,Managed Forest,NH009,9,331C,281094
903,2048,ACESAC,19.8,13.664,17.565,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,193.664,77.565,721395.8282,4845914.086,721407.5764,4845907.397,Managed Forest,NH009,9,331C,281094
903,2049,ULMRUB,5.5,15.073,15.898,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,195.073,75.898,721394.1612,4845912.677,721406.0748,4845905.804,Managed Forest,NH009,9,331C,281094
903,2050,ULMRUB,6.4,12.599,18.85,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,192.599,78.85,721397.1132,4845915.151,721408.7363,4845908.602,Managed Forest,NH009,9,331C,281094
903,2051,ULMRUB,6,16.516,18.885,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,196.516,78.885,721397.1482,4845911.234,721409.22,4845904.567,Managed Forest,NH009,9,331C,281094
903,2052,CARCAR,1.6,18.372,19.232,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,198.372,79.232,721397.4952,4845909.378,721409.7788,4845902.683,Managed Forest,NH009,9,331C,281094
903,2053,BETPAP,30,17.444,14.891,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,60,197.444,74.891,721393.1542,4845910.306,721405.3418,4845903.276,Managed Forest,NH009,9,331C,281094
903,2054,TSUCAN,34.3,11.74,7.773,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,191.74,67.773,721386.0362,4845916.01,721397.5873,4845908.559,Managed Forest,NH009,9,331C,281094
903,2055,TSUCAN,14.7,11.499,1.211,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,191.499,61.211,721379.4742,4845916.251,721391.0133,4845908.257,Managed Forest,NH009,9,331C,281094
903,2056,TSUCAN,8.4,15.485,3.051,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,195.485,63.051,721381.3142,4845912.265,721393.3056,4845904.303,Managed Forest,NH009,9,331C,281094
903,2057,TSUCAN,13.5,14.317,1.697,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,194.317,61.697,721379.9602,4845913.433,721391.821,4845905.393,Managed Forest,NH009,9,331C,281094
903,2058,TSUCAN,18.6,16.001,1.176,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,196.001,61.176,721379.4392,4845911.749,721391.4942,4845903.614,Managed Forest,NH009,9,331C,281094
903,2059,TSUCAN,20.1,17.753,6.697,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,197.753,66.697,721384.9602,4845909.997,721397.2027,4845902.271,Managed Forest,NH009,9,331C,281094
903,2060,TSUCAN,24.5,19.094,8.398,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,199.094,68.398,721386.6612,4845908.656,721399.0533,4845901.031,Managed Forest,NH009,9,331C,281094
903,2061,TSUCAN,14,19.85,0.898,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,60,199.85,60.898,721379.1612,4845907.9,721391.6578,4845899.623,Managed Forest,NH009,9,331C,281094
904,1427,ULMRUB,3,11.596,13.168,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,191.596,93.168,721411.4312,4845916.154,721422.9052,4845910.836,Managed Forest,NH009,9,331C,281094
904,1428,ULMRUB,4,12.006,13.948,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,192.006,93.948,721412.2112,4845915.744,721423.7304,4845910.479,Managed Forest,NH009,9,331C,281094
904,1429,CARCAR,6,11.907,16.341,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,191.907,96.341,721414.6042,4845915.843,721426.1063,4845910.782,Managed Forest,NH009,9,331C,281094
904,1430,CARCAR,4,11.774,17.083,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,191.774,97.083,721415.3462,4845915.976,721426.8313,4845910.981,Managed Forest,NH009,9,331C,281094
904,1431,ACESAC,61.4,11.658,17.892,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,191.658,97.892,721416.1552,4845916.092,721427.6251,4845911.168,Managed Forest,NH009,9,331C,281094
904,1432,CARCAR,3.2,9.921,19.583,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,189.921,99.583,721417.8462,4845917.829,721429.1131,4845913.101,Managed Forest,NH009,9,331C,281094
904,1433,TSUCAN,25.4,14.239,16.019,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,194.239,96.019,721414.2822,4845913.511,721426.0522,4845908.351,Managed Forest,NH009,9,331C,281094
904,1434,TSUCAN,22,18.027,19.781,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,198.027,99.781,721418.0442,4845909.723,721430.2392,4845904.762,Managed Forest,NH009,9,331C,281094
904,1435,BETALL,27.1,16.439,16.844,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,196.439,96.844,721415.1072,4845911.311,721427.1273,4845906.152,Managed Forest,NH009,9,331C,281094
904,1436,OSTVIR,7.3,16.969,15.903,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,196.969,95.903,721414.1662,4845910.781,721426.2493,4845905.527,Managed Forest,NH009,9,331C,281094
904,1437,ULMRUB,7.8,15.529,15.111,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,TRUE,FALSE,180,80,195.529,95.111,721413.3742,4845912.221,721425.2942,4845906.945,Managed Forest,NH009,9,331C,281094
904,1438,FAGGRA,5.1,16.439,14.072,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,196.439,94.072,721412.3352,4845911.311,721424.3619,4845905.92,Managed Forest,NH009,9,331C,281094
904,1439,ACESAC,39.3,14.355,14.088,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,194.355,94.088,721412.3512,4845913.395,721424.1391,4845908.069,Managed Forest,NH009,9,331C,281094
904,1440,TSUCAN,14.6,14.024,11.547,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,194.024,91.547,721409.8102,4845913.726,721421.5663,4845908.198,Managed Forest,NH009,9,331C,281094
904,1441,TSUCAN,15.1,16.621,7.438,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,196.621,87.438,721405.7012,4845911.129,721417.7646,4845905.176,Managed Forest,NH009,9,331C,281094
904,1442,TSUCAN,17.9,16.34,7.735,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,196.34,87.735,721405.9982,4845911.41,721418.0287,4845905.491,Managed Forest,NH009,9,331C,281094
904,1443,QUERUB,27.8,14.95,5.92,,Quercus rubra,Red oak,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,194.95,85.92,721404.1832,4845912.8,721416.0588,4845906.771,Managed Forest,NH009,9,331C,281094
904,1444,BETPAP,25.5,14.438,5.92,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,194.438,85.92,721404.1832,4845913.312,721416.0001,4845907.299,Managed Forest,NH009,9,331C,281094
904,1445,TSUCAN,16,15.926,4.171,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,195.926,84.171,721402.4342,4845911.824,721414.4258,4845905.619,Managed Forest,NH009,9,331C,281094
904,1446,TSUCAN,9.8,16.406,3.989,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,196.406,83.989,721402.2522,4845911.344,721414.2992,4845905.109,Managed Forest,NH009,9,331C,281094
904,1447,TSUCAN,8.2,18.011,8.23,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,198.011,88.23,721406.4932,4845909.739,721418.7139,4845903.81,Managed Forest,NH009,9,331C,281094
904,1448,FAGGRA,8.9,19.251,9.583,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,199.251,89.583,721407.8462,4845908.499,721420.2058,4845902.645,Managed Forest,NH009,9,331C,281094
904,1449,ACERUB,22.8,16.737,0.433,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,196.737,80.433,721398.6962,4845911.013,721410.7896,4845904.469,Managed Forest,NH009,9,331C,281094
904,1450,ACERUB,52.3,12.618,1.803,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,192.618,81.803,721400.0662,4845915.132,721411.6844,4845908.83,Managed Forest,NH009,9,331C,281094
904,1451,ACERUB,16.9,11.774,1.143,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,191.774,81.143,721399.4062,4845915.976,721410.9293,4845909.645,Managed Forest,NH009,9,331C,281094
904,1452,TSUCAN,11.7,10.682,2.809,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,180,80,190.682,82.809,721401.0722,4845917.068,721412.4662,4845910.91,Managed Forest,NH009,9,331C,281094
904,1654,BETPAP,27.7,0.397,9.035,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,180.397,89.035,721407.2982,4845927.353,721417.4991,4845922.034,Managed Forest,NH009,9,331C,281094
904,1655,CARCAR,4.3,1.286,5.4,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.286,85.4,721403.6632,4845926.464,721413.9746,4845920.813,Managed Forest,NH009,9,331C,281094
904,1656,CARCAR,16.6,1.261,5.054,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.261,85.054,721403.3172,4845926.489,721413.6266,4845920.81,Managed Forest,NH009,9,331C,281094
904,1657,CARCAR,4.8,1.311,4.781,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.311,84.781,721403.0442,4845926.439,721413.36,4845920.735,Managed Forest,NH009,9,331C,281094
904,1658,CARCAR,1.9,1.088,5.276,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.088,85.276,721403.5392,4845926.662,721413.8282,4845921.006,Managed Forest,NH009,9,331C,281094
904,1659,ACERUB,34.4,1.237,2.306,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.237,82.306,721400.5692,4845926.513,721410.8824,4845920.604,Managed Forest,NH009,9,331C,281094
904,1660,CARCAR,39,1.485,1.762,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,181.485,81.762,721400.0252,4845926.265,721410.3681,4845920.303,Managed Forest,NH009,9,331C,281094
904,1661,ACERUB,27.8,4.388,6.737,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,184.388,86.737,721405.0002,4845923.362,721415.6638,4845917.727,Managed Forest,NH009,9,331C,281094
904,1662,ACESAC,2,3.321,7.702,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,180,80,183.321,87.702,721405.9652,4845924.429,721416.5043,4845918.908,Managed Forest,NH009,9,331C,281094
