Species_code,X,Y,Clusters_id,Land_use,Soil_type,UTM18N_Easting,UTM18N_Northing,Longitude,Latitude,Elevation(m),DBH
FRAALN,2.78,316.42,3,Pasture1973,130E,721623.9935,4846124.184,-72.24798296464772,43.73502339773727,152.3,1.4
FRAALN,1.89,316.27,3,Pasture1973,130E,721623.7419,4846125.089,-72.24798571231503,43.73503161207256,151.84,1.6
PINSTR,2.56,317.12,3,Pasture1973,130E,721624.6667,4846124.47,-72.24797449681196,43.73502576868881,152.3,9.4
FRAPEN,1.95,316.78,3,Pasture1973,130E,721624.2576,4846125.07,-72.247979323725,43.73503128707042,151.94,1.2
PINSTR,1.65,316.1,3,Pasture1973,130E,721623.5448,4846125.322,-72.24798806098299,43.73503376647041,151.84,1.7
PINSTR,1.76,316.23,3,Pasture1973,130E,721623.6871,4846125.22,-72.24798633802465,43.73503280660224,151.84,4.8
FRAALN,1.9,316.43,3,Pasture1973,130E,721623.9027,4846125.092,-72.24798371661548,43.73503159099554,151.94,1.1
FRAALN,10.82,319.64,3,Pasture1973,130E,721628.127,4846116.166,-72.24793500020667,43.7349500522781,155.47,1.1
FRAALN,11.35,319.59,3,Pasture1973,130E,721628.1378,4846115.616,-72.24793509295233,43.73494510261135,155.83,1
FRAALN,11.18,319.1,3,Pasture1973,130E,721627.6295,4846115.75,-72.24794134234678,43.73494645965949,155.79,1
FRAALN,11.62,319.34,3,Pasture1973,130E,721627.9193,4846115.317,-72.24793792632944,43.734942478850435,155.83,1.2
FRAALN,11.97,319.32,3,Pasture1973,130E,721627.9395,4846114.954,-72.2479378254047,43.73493920816355,156.15,1
FRAALN,11.98,319.61,3,Pasture1973,130E,721628.2299,4846114.968,-72.24793421769915,43.73493924728092,156.15,1.2
PINSTR,0.77,311.86,3,Pasture1973,130E,721619.2141,4846125.874,-72.24804154877289,43.73504002518017,150.94,3.3
FRAALN,0.88,312.06,3,Pasture1973,130E,721619.4263,4846125.777,-72.24803895675643,43.735039089390135,150.94,1.5
PINSTR,1.34,312.34,3,Pasture1973,130E,721619.7583,4846125.326,-72.24803502472405,43.73503493408838,150.94,3.1
FRAALN,0.86,312.41,3,Pasture1973,130E,721619.7731,4846125.827,-72.24803463465602,43.73503943542176,150.94,1.7
FRAALN,1.43,312.53,3,Pasture1973,130E,721619.9582,4846125.25,-72.24803257661384,43.73503419083821,151.2,1.4
FRAALN,1.35,312.55,3,Pasture1973,130E,721619.9689,4846125.334,-72.24803240927524,43.73503494309658,151.2,1.6
FRAALN,1.42,312.36,3,Pasture1973,130E,721619.7874,4846125.246,-72.24803469675948,43.73503420590947,150.94,1.2
FRAALN,1.46,312.78,3,Pasture1973,130E,721620.211,4846125.24,-72.24802944516163,43.735034025350984,151.2,1
PINSTR,1.89,312.85,3,Pasture1973,130E,721620.3301,4846124.802,-72.24802814845094,43.73503005059228,151.5,1.3
FRAALN,1.81,312.5,3,Pasture1973,130E,721619.9718,4846124.855,-72.24803257073583,43.73503063433095,151.5,1.7
FRAALN,1.7,312.96,3,Pasture1973,130E,721620.4181,4846125.007,-72.24802697245835,43.73503186796535,151.2,1.7
FRAALN,1.73,313.29,3,Pasture1973,130E,721620.7507,4846125.004,-72.24802284833157,43.73503174158347,151.2,1.4
PINSTR,2.06,313.62,3,Pasture1973,130E,721621.1177,4846124.692,-72.24801842489042,43.735028825921134,151.78,4.2
PINSTR,2.12,313.76,3,Pasture1973,130E,721621.2643,4846124.641,-72.24801662757629,43.73502832343814,151.78,3.3
PINSTR,2.31,313.6,3,Pasture1973,130E,721621.1264,4846124.432,-72.2480184241463,43.73502648500432,151.78,1.5
FRAALN,2.44,313.52,3,Pasture1973,130E,721621.0615,4846124.291,-72.24801928724192,43.7350252363133,151.78,1.4
PINSTR,2.48,313.46,3,Pasture1973,130E,721621.0062,4846124.245,-72.2480199921086,43.73502483913818,151.78,9
FRAALN,2.45,314.1,3,Pasture1973,130E,721621.6413,4846124.33,-72.24801207968977,43.73502541378047,151.78,1.9
FRAALN,2.72,314.21,3,Pasture1973,130E,721621.7819,4846124.061,-72.24801044665024,43.73502295250191,151.78,1.3
FRAALN,3.1,313.95,3,Pasture1973,130E,721621.5661,4846123.647,-72.24801329393898,43.73501929367678,152.06,1.6
FRAALN,3.22,314.31,3,Pasture1973,130E,721621.939,4846123.554,-72.24800870705289,43.73501834583296,152.32,2.2
FRAALN,2.61,314.86,3,Pasture1973,130E,721622.4178,4846124.229,-72.24800249009826,43.73502427336712,152.02,1.8
PINSTR,1.82,314.81,3,Pasture1973,130E,721622.2774,4846125.039,-72.24800389766949,43.73503160008343,151.66,4.7
FRAALN,1.18,314.91,3,Pasture1973,130E,721622.3038,4846125.707,-72.24800329488653,43.735037599868626,151.66,1.3
FRAALN,1.51,315.19,3,Pasture1973,130E,721622.621,4846125.39,-72.24799949119505,43.73503465412135,151.66,1.7
FRAALN,2,314.98,3,Pasture1973,130E,721622.4676,4846124.867,-72.24800160944156,43.735029996353106,152.02,2.7
FRAALN,3.18,314.78,3,Pasture1973,130E,721622.4033,4846123.634,-72.24800291519209,43.735018926552804,152.32,1.3
FRAALN,3.36,314.98,3,Pasture1973,130E,721622.6234,4846123.465,-72.24800025486722,43.73501734086703,152.32,1.4
FRAALN,4.25,315.31,3,Pasture1973,130E,721623.0546,4846122.576,-72.24799527295795,43.73500921675243,152.88,1.7
FRAAME,3.63,315.08,3,Pasture1973,130E,721622.7541,4846123.196,-72.2479987446218,43.735014882547084,152.32,2.4
FRAALN,3.77,315.57,3,Pasture1973,130E,721623.259,4846123.092,-72.24799252502498,43.735013796323784,152.54,1
FRAALN,3.29,315.47,3,Pasture1973,130E,721623.1042,4846123.579,-72.24799424433675,43.73501822243505,152.54,1.5
FRAALN,3.36,315.82,3,Pasture1973,130E,721623.4614,4846123.536,-72.24798983157515,43.735017728958944,152.54,1.2
BETPAP,13.85,309.29,3,Pasture1973,130E,721618.1488,4846112.175,-72.24806040837481,43.73491714123838,153.27,13.5
BETPAP,12.53,309.45,3,Pasture1973,130E,721618.1572,4846113.549,-72.24805973787015,43.7349294958332,153.17,31
FAGGRA,12.69,308.32,3,Pasture1973,130E,721617.0482,4846113.29,-72.2480735999433,43.734927497941406,152.79,1.7
ACERUB,13.38,307.44,3,Managed/CutRegrowth,130E,721616.2493,4846112.505,-72.24808383253249,43.73492067677828,152.51,16.5
CARCOR,18.74,307.45,3,Managed/CutRegrowth,130E,721616.8734,4846106.98,-72.24807836880099,43.73487080102897,152.92,7.5
ACESAC,16.87,305.63,3,Managed/CutRegrowth,130E,721614.8435,4846108.755,-72.24810281476813,43.7348873711812,152.16,4
ACESAC,15.99,305.33,3,Managed/CutRegrowth,130E,721614.4434,4846109.637,-72.24810741382383,43.734895423042396,152.08,1.5
BETPAP,17.15,305.05,3,Managed/CutRegrowth,130E,721614.2969,4846108.418,-72.24810973333572,43.734884503714994,152.16,9.2
ACESAC,19.5,304.53,3,Managed/CutRegrowth,130E,721614.0474,4846105.952,-72.24811384435165,43.73486240024118,152.28,2.2
FAGGRA,17.22,301.35,3,Managed/CutRegrowth,130E,721610.6138,4846108.036,-72.24815557354923,43.73488216887775,151.3,21.2
CARCOR,15.86,301.93,3,Managed/CutRegrowth,130E,721611.0366,4846109.486,-72.24814973179292,43.7348950831397,151.46,4.9
BETPAP,15.24,303.65,3,Managed/CutRegrowth,130E,721612.6814,4846110.27,-72.24812900763243,43.73490164251939,151.56,14.6
FRAAME,12.56,301.97,3,Managed/CutRegrowth,130E,721610.6984,4846112.891,-72.24815252322794,43.734925807169375,150.89,9.7
FRAAME,13.22,300.68,3,Managed/CutRegrowth,130E,721609.4871,4846112.103,-72.24816787218849,43.734919082262216,150.77,7.9
FRAALN,10.75,302.17,3,Managed/CutRegrowth,130E,721610.6906,4846114.774,-72.24815184389068,43.7349427443118,150.63,2.4
FRAALN,11.81,303.33,3,Managed/CutRegrowth,130E,721611.9693,4846113.779,-72.24813639380838,43.73493341361572,151.15,4.4
FRANIG,12.5,303.96,3,Managed/CutRegrowth,130E,721612.6768,4846113.12,-72.24812789004348,43.73492727544574,151.15,8.2
FAGGRA,11.73,306.7,3,Managed/CutRegrowth,130E,721615.3221,4846114.144,-72.24809465739125,43.73493569426552,151.95,13.1
FAGGRA,11.49,307.88,3,Pasture1973,130E,721616.4717,4846114.49,-72.2480802558822,43.73493846246315,152.31,6.7
ACESAC,10.38,308.84,3,Pasture1973,130E,721617.3023,4846115.715,-72.24806944875029,43.73494923130372,152.53,3.7
BETPAP,10.5,307.34,3,Pasture1973,130E,721615.8196,4846115.465,-72.2480879422541,43.73494742603444,151.81,9.3
FRAPEN,9.23,307.59,3,Pasture1973,130E,721615.9235,4846116.795,-72.24808610536844,43.73495935637377,152.03,6.5
PINSTR,8.9,306.38,3,Pasture1973,130E,721614.6786,4846117.034,-72.24810144780884,43.73496187786925,151.25,22.5
FRAALN,7.23,306.51,3,Pasture1973,130E,721614.617,4846118.766,-72.24810149799372,43.73497747306665,151.13,1
FRAALN,7,306.08,3,Pasture1973,130E,721614.1617,4846118.967,-72.248107062402525,43.734979416833006,151.13,1.2
FRAALN,7.14,305.69,3,Pasture1973,130E,721613.7886,4846118.79,-72.24811176305111,43.73497793648041,150.83,1
FRAALN,6.95,305.57,3,Pasture1973,130E,721613.6471,4846118.976,-72.24811344146597,43.73497965156386,150.83,1.2
FRAALN,6.82,304.83,3,Pasture1973,130E,721612.894,4846119.048,-72.24812275276673,43.734980524162395,150.68,1.3
FRAALN,7.14,304.1,3,Pasture1973,130E,721612.2024,4846118.657,-72.24813149208909,43.734977214378034,150.57,1
PINSTR,6.01,305,3,Pasture1973,130E,721612.9708,4846119.897,-72.24812145026598,43.734988136714854,150.68,2.5
FRAALN,6.07,304.64,3,Pasture1973,130E,721612.6185,4846119.805,-72.2481258578915,43.73498741459539,150.44,2.4
FRAALN,5.85,304.62,3,Pasture1973,130E,721612.5734,4846120.03,-72.24812632454805,43.734989451617054,150.3,1.3
FRAALN,6.64,304.34,3,Pasture1973,130E,721612.3846,4846119.193,-72.24812901127956,43.734981980458,150.44,1.1
FRAALN,6.89,304.37,3,Pasture1973,130E,721612.4431,4846118.937,-72.2481283911947,43.73497966063243,150.57,1.8
FRAALN,6.23,304.18,3,Pasture1973,130E,721612.178,4846119.602,-72.24813140524343,43.73498572055279,150.44,1.4
FRAALN,6.21,304.25,3,Pasture1973,130E,721612.2455,4846119.628,-72.24813055729996,43.73498593421213,150.44,1.2
FRAALN,6.19,304.07,3,Pasture1973,130E,721612.0636,4846119.634,-72.24813281099983,43.73498604253402,150.44,1.5
FRAALN,6.76,303.65,3,Pasture1973,130E,721611.71,4846119.011,-72.24813745360406,43.73498054523985,150.22,1.7
FRAALN,7.44,303.25,3,Pasture1973,130E,721611.3888,4846118.276,-72.24814174049968,43.734974030987736,150.33,1.2
FRAALN,7.48,302.91,3,Managed/CutRegrowth,130E,721611.0542,4846118.207,-72.2481459191048,43.73497351042898,150.33,1.3
FRAALN,6.1,304.42,3,Pasture1973,130E,721612.4025,4846119.756,-72.24812855721494,43.73498703846417,150.44,1
FRAALN,6.16,305.85,3,Pasture1973,130E,721613.836,4846119.814,-72.24811075308016,43.73498713168612,150.68,2
FRAALN,6.04,305.77,3,Pasture1973,130E,721613.7424,4846119.931,-72.24811186581285,43.73498821190126,150.68,1.4
PINSTR,5.69,305.33,3,Pasture1973,130E,721613.2634,4846120.255,-72.24811767348734,43.734991268953685,150.5,4.9
FRAALN,7.25,302.44,3,Pasture1973,130E,721610.559,4846118.404,-72.24815198005776,43.734975430143074,150.15,2.4
FRAALN,7.39,302.52,3,Managed/CutRegrowth,130E,721610.6548,4846118.267,-72.24815084828022,43.73497416940031,150.15,1.3
FRAALN,7.06,302.89,3,Pasture1973,130E,721610.9861,4846118.638,-72.24814658613566,43.73497740699061,150.33,2.3
FRAALN,6.6,303.25,3,Pasture1973,130E,721611.2926,4846119.142,-72.24814257677758,43.73498184813124,150.22,1.1
FRAALN,10.55,318.47,3,Pasture1973,130E,721626.9288,4846116.347,-72.24794978730704,43.73495203821203,155.45,1.4
FRAALN,10.72,318.81,3,Pasture1973,130E,721627.2875,4846116.2,-72.24794539881282,43.73495060895938,155.45,1.1
FRAALN,11.27,318.46,3,Pasture1973,130E,721627.0013,4846115.604,-72.2479491943156,43.73494533435459,155.79,1.5
FRAALN,11.6,317.3,3,Pasture1973,130E,721625.8819,4846115.166,-72.24796325917076,43.73494172974356,155.69,3.2
FRAALN,11.13,317.26,3,Pasture1973,130E,721625.7881,4846115.647,-72.24796422434673,43.73494608366313,155.51,1.4
FRAALN,10.97,316.67,3,Pasture1973,130E,721625.1812,4846115.763,-72.24797170413248,43.734947308294515,155.51,2.2
FRAALN,10.74,316.98,3,Pasture1973,130E,721625.4641,4846116.026,-72.24796808681869,43.734949589042316,155.19,2
FRAALN,12.01,316.6,3,Pasture1973,130E,721625.2305,4846114.685,-72.24797153697675,43.734937598539716,155.77,1.1
FRAALN,12.66,317.04,3,Pasture1973,130E,721625.7439,4846114.052,-72.24796543000345,43.734931752199714,155.77,1.3
FRAALN,12.5,316.04,3,Pasture1973,130E,721624.728,4846114.133,-72.24797799718651,43.73493278429382,155.47,1.1
FRAALN,11.56,316.16,3,Pasture1973,130E,721624.74,4846115.112,-72.24797744482316,43.73494158536909,155.23,1.4
FRAALN,12.97,315.69,3,Pasture1973,130E,721624.4327,4846113.619,-72.2479818717572,43.73492824987662,155.63,2
FRAALN,13.29,315.28,3,Pasture1973,130E,721624.0603,4846113.255,-72.24798664079937,43.73492508753059,155.63,1.1
BETPAP,13.57,315.75,3,Pasture1973,130E,721624.5613,4846113.006,-72.24798052935095,43.73492269841124,155.63,12
FRAALN,11.57,314.75,3,Pasture1973,130E,721623.3345,4846114.983,-72.24799493091407,43.734940845259054,155.11,1.5
BETPAP,11.38,315.42,3,Pasture1973,130E,721623.9812,4846115.235,-72.2479868057936,43.734942918351884,155.23,13.6
BETPAP,11.76,314.03,3,Pasture1973,130E,721622.638,4846114.727,-72.24800367536993,43.734938751074914,154.69,13
BETPAP,11.93,312.89,3,Pasture1973,130E,721621.5202,4846114.456,-72.24801765154237,43.734936647897705,154.25,18.9
TSUCAN,13,314.7,3,Pasture1973,130E,721623.4485,4846113.505,-72.24799412612789,43.73492751875736,155.29,3.8
BETPAP,13.92,314.5,3,Pasture1973,130E,721623.3544,4846112.54,-72.24799569103344,43.73491886812799,155.41,12
PINSTR,4.92,304.1,3,Pasture1973,130E,721611.9481,4846120.945,-72.24813370325217,43.734997867564765,150.3,3.4
FRAALN,5.16,303.98,3,Pasture1973,130E,721611.8559,4846120.688,-72.24813495276715,43.73499558378226,150.08,2.8
FRAALN,4.95,304.69,3,Pasture1973,130E,721612.5401,4846120.964,-72.2481263526253,43.73499786152275,150.3,2.1
FRAALN,4.78,304.64,3,Pasture1973,130E,721612.4708,4846121.135,-72.24812714170004,43.73499942012612,150.12,1.5
FRAALN,4.34,304.28,3,Pasture1973,130E,721612.0612,4846121.558,-72.24813204777885,43.735003346796816,150.12,1.3
FRAALN,4.5,303.49,3,Pasture1973,130E,721611.2914,4846121.327,-72.24814169110297,43.73500149934608,149.92,1.2
PINSTR,3.49,304.94,3,Pasture1973,130E,721612.6223,4846122.49,-72.24812470411547,43.73501156107903,149.96,2.8
FRAALN,4.04,305.25,3,Pasture1973,130E,721612.9945,4846121.949,-72.24812031055737,43.73500658434889,150.34,1
FRAALN,4.61,305.27,3,Pasture1973,130E,721613.0798,4846121.363,-72.24811949407456,43.73500128865027,150.34,1.2
FRAALN,4.72,304.75,3,Pasture1973,130E,721612.5736,4846121.206,-72.24812583737024,43.73500002794473,150.12,1.6
PINSTR,3.49,307.17,3,Pasture1973,130E,721614.8469,4846122.677,-72.2480970344954,43.73501257804263,150.36,8.3
PINSTR,2.99,308.02,3,Pasture1973,130E,721615.6376,4846123.263,-72.2480869856197,43.73501761194533,150.38,2.3
FRAALN,3.21,308.24,3,Pasture1973,130E,721615.8823,4846123.055,-72.24808403624395,43.735015668162106,150.64,1.2
FRAALN,2.45,308.55,3,Pasture1973,130E,721616.1045,4846123.865,-72.24808094636086,43.73502288651291,150.64,1.1
FRAALN,2.92,308.73,3,Pasture1973,130E,721616.3379,4846123.395,-72.24807824513042,43.73501858980267,150.64,1.7
FRAALN,3.33,308.92,3,Pasture1973,130E,721616.5744,4846122.988,-72.24807547948349,43.73501485875812,150.64,1.1
FRAALN,3.38,307.99,3,Pasture1973,130E,721615.6524,4846122.859,-72.24808696856384,43.73501397413762,150.6,2
FRAALN,1.35,310,3,Pasture1973,130E,721617.425,4846125.12,-72.24806405043313,43.73503377874887,150.42,1.5
FRAALN,4.06,308.3,3,Pasture1973,130E,721616.0395,4846122.184,-72.24808244542851,43.735007787820635,150.88,1.2
FRAALN,4.17,307.42,3,Pasture1973,130E,721615.1742,4846121.997,-72.24809325514161,43.73500636462986,150.6,1.7
FRAALN,4.06,307.36,3,Pasture1973,130E,721615.1018,4846122.105,-72.24809410863226,43.735007357567724,150.6,2.4
FRAALN,4.42,307.48,3,Pasture1973,130E,721615.2627,4846121.744,-72.24809226172027,43.73500406281909,150.86,2.1
FRAALN,4.4,307.53,3,Pasture1973,130E,721615.3103,4846121.769,-72.24809166101568,43.73500427343181,150.86,1.5
FRAALN,4.45,307.31,3,Pasture1973,130E,721615.0966,4846121.699,-72.24809434046772,43.73500370775001,150.86,1.2
FRAALN,4.31,307.14,3,Pasture1973,130E,721614.9109,4846121.829,-72.24809659019289,43.735004932405545,150.86,2.5
FRAALN,4.28,307.14,3,Pasture1973,130E,721614.9075,4846121.86,-72.24809661958734,43.73500521222098,150.86,1.9
FRAALN,4.07,307,3,Pasture1973,130E,721614.7438,4846122.065,-72.24809856552628,43.73500710481619,150.36,1.8
FRAALN,4.64,306.42,3,Pasture1973,130E,721614.2305,4846121.428,-72.24810519472405,43.73500152934092,150.56,1.1
FRAALN,4.64,306.21,3,Pasture1973,130E,721614.021,4846121.411,-72.2481078002372,43.73500143906053,150.56,1
FRAALN,4.7,306.48,3,Pasture1973,130E,721614.2972,4846121.372,-72.24810439050015,43.73500100576998,150.56,1.7
FRAALN,4.98,306.12,3,Pasture1973,130E,721613.9701,4846121.053,-72.24810857912216,43.73499823458958,150.56,2.2
FRAALN,5,306.35,3,Pasture1973,130E,721614.2019,4846121.052,-72.24810570443286,43.73499815632211,150.56,2.8
FRAALN,5,305.69,3,Pasture1973,130E,721613.5435,4846120.996,-72.24811389389345,43.73499784944872,150.34,1.2
FRAALN,4.81,305.8,3,Pasture1973,130E,721613.6314,4846121.201,-72.24811271914442,43.73499966685262,150.34,1.7
FRAALN,5.55,305.77,3,Pasture1973,130E,721613.6863,4846120.436,-72.24811235350136,43.734992770397795,150.5,1.2
FRAALN,5,305.47,3,Pasture1973,130E,721613.324,4846120.978,-72.2481166238523,43.73499775316309,150.5,1.8
FRAALN,5.22,305.6,3,Pasture1973,130E,721613.4789,4846120.762,-72.24811479159648,43.734995764269286,150.5,1.3
FRAALN,4.95,305.47,3,Pasture1973,130E,721613.3183,4846121.029,-72.24811667353141,43.73499821353641,150.34,1.1
FRAALN,4.72,305.46,3,Pasture1973,130E,721613.2819,4846121.266,-72.24811702733248,43.73500035588041,150.34,1.1
FRAALN,4.83,305.24,3,Pasture1973,130E,721613.0751,4846121.134,-72.2481196467547,43.73499923053728,150.34,1
FRAALN,5.39,305.58,3,Pasture1973,130E,721613.4784,4846120.585,-72.24811487075031,43.73499417256448,150.5,1.9
FRAALN,5.68,305.86,3,Pasture1973,130E,721613.791,4846120.31,-72.24811110680062,43.734991605923675,150.5,1.4
FRAALN,5.25,306.79,3,Pasture1973,130E,721614.6695,4846120.831,-72.24809999570415,43.73499602900924,150.78,1.2
FRAALN,5.91,307.03,3,Pasture1973,130E,721614.9845,4846120.171,-72.24809636066922,43.734989999143004,151.14,2.1
FRAALN,6.23,307.14,3,Pasture1973,130E,721615.1309,4846119.85,-72.24809467711995,43.73498706846883,151.32,1.7
FRAALN,6.42,306.92,3,Pasture1973,130E,721614.9332,4846119.636,-72.24809721746857,43.734985202937466,151.32,1.2
FRAALN,6.45,307,3,Pasture1973,130E,721615.0164,4846119.611,-72.24809619581235,43.7349849532347,151.32,2.7
FRAALN,7.08,307.19,3,Pasture1973,130E,721615.2782,4846118.978,-72.24809320950918,43.73497918209258,151.45,3.5
FRAALN,7.22,307.39,3,Pasture1973,130E,721615.4937,4846118.85,-72.24809058934035,43.7349779665182,151.45,2.2
FRAALN,7.22,307.55,3,Pasture1973,130E,721615.6534,4846118.864,-72.24808860275238,43.734978044700604,151.45,1.4
FRAALN,7.36,307.52,3,Pasture1973,130E,721615.6395,4846118.717,-72.24808883574711,43.73497672680626,151.45,3.3
FRAALN,7.61,307.53,3,Pasture1973,130E,721615.6781,4846118.46,-72.248088462903,43.734974403934174,151.45,2.4
FRAALN,6.9,307.97,3,Pasture1973,130E,721616.0357,4846119.229,-72.24808371050553,43.734981213085725,151.66,1
FRAALN,6.7,308.02,3,Pasture1973,130E,721616.0627,4846119.439,-72.24808328906025,43.7349830936572,151.66,1.9
FRAALN,5.9,307.94,3,Pasture1973,130E,721615.8912,4846120.257,-72.24808507908816,43.73499050161539,151.44,2.7
FRAALN,6.27,308.96,3,Pasture1973,130E,721616.9512,4846119.961,-72.24807205351763,43.734987522745016,151.9,3
FRAALN,6.4,308.96,3,Pasture1973,130E,721616.966,4846119.827,-72.24807192517794,43.73498631318941,151.9,2.1
FRAALN,4.64,309.56,3,Pasture1973,130E,721617.363,4846121.692,-72.24806623235048,43.73500296747004,151.44,2.2
FRAALN,5.38,309.94,3,Pasture1973,130E,721617.8269,4846120.961,-72.2480607797206,43.734996254562596,151.7,3.3
FRAALN,4.53,309.69,3,Pasture1973,130E,721617.4801,4846121.816,-72.24806472880697,43.73500404767117,151.44,2.5
FRAALN,4.4,309.53,3,Pasture1973,130E,721617.3056,4846121.937,-72.24806684332324,43.73500518803836,151.44,3.2
FRAALN,3.51,310.03,3,Pasture1973,130E,721617.7024,4846122.896,-72.24806152639673,43.735013694243584,151.14,1.4
BETALL,9.48,309.5,3,Pasture1973,130E,721617.8576,4846116.698,-72.24806215600454,43.734957905985155,152.39,12.8
FRANIG,8.66,309.5,3,Pasture1973,130E,721617.7637,4846117.543,-72.24806297239968,43.73496553357754,152.23,2.9
PINSTR,6.76,310.8,3,Pasture1973,130E,721618.8429,4846119.61,-72.2480487347367,43.73498380066913,152.16,15.9
FRAALN,6.27,312.5,3,Pasture1973,130E,721620.4827,4846120.258,-72.24802812860722,43.734989138404075,152.56,1.9
FRAALN,6.15,313.07,3,Pasture1973,130E,721621.0376,4846120.429,-72.24802117549643,43.734990510458964,152.88,2.3
FRAALN,6.23,313.24,3,Pasture1973,130E,721621.2164,4846120.361,-72.24801898580189,43.73498984546276,152.88,2.3
FRAALN,5.57,313.82,3,Pasture1973,130E,721621.7194,4846121.09,-72.24801244643237,43.734996251415524,152.56,3.8
FRAALN,5.46,313.69,3,Pasture1973,130E,721621.5771,4846121.193,-72.24801416897796,43.73499722027682,152.56,1.6
ACEPLA,5.47,313.21,3,Pasture1973,130E,721621.0994,4846121.142,-72.2480201150887,43.73499690437335,152.56,4.7
FRAALN,4.37,312.91,3,Pasture1973,130E,721620.6741,4846122.251,-72.24802493314257,43.73500700529938,152.02,3.6
FRAALN,3.4,312.85,3,Pasture1973,130E,721620.5031,4846123.246,-72.24802664400755,43.73501600496296,151.8,1.4
